Date,BMW,SAP,VOW,CON,SIE
2002-10-31,36.05,19.45,27.5846,14.083,46.3101
2002-11-01,35.85,20.9675,28.1214,13.9656,46.8043
2002-11-04,37.0,21.5825,28.9763,13.7896,49.7598
2002-11-05,36.66,20.375,28.4296,14.2003,48.5485
2002-11-06,34.18,19.95,27.684,14.1319,46.9496
2002-11-07,33.15,19.32,26.3123,14.2492,44.4301
2002-11-08,32.02,18.8625,26.0339,14.0145,43.5871
2002-11-11,32.69,18.5725,26.6403,13.4375,41.8525
2002-11-12,33.43,19.425,27.3361,13.4571,43.2479
2002-11-13,32.91,19.3475,27.3361,13.77,42.5405
2002-11-14,33.84,20.5,27.5846,13.9069,44.9631
2002-11-15,33.42,20.7,27.9027,14.3275,46.1841
2002-11-18,33.28,21.0025,28.2904,14.3666,45.3313
2002-11-19,33.01,20.785,28.4296,14.4155,45.0891
2002-11-20,32.49,20.9875,28.2307,14.083,45.9418
2002-11-21,33.5,22.25,28.7278,14.6209,48.1609
2002-11-22,33.25,22.15,28.7675,14.9143,48.6357
2002-11-25,32.3,22.5775,28.4196,14.6893,48.4032
2002-11-26,32.17,21.745,28.0419,14.6404,46.843
2002-11-27,33.74,22.7475,29.2646,14.6698,48.7908
2002-11-28,34.21,22.32,29.2447,14.8751,48.345
2002-11-29,34.11,22.04,29.5131,15.8531,47.8411
2002-12-02,34.3,22.5875,29.7318,15.3544,49.7792
2002-12-03,33.41,21.875,28.9266,14.8654,47.9768
2002-12-04,34.6,21.45,29.8212,15.2566,47.6764
2002-12-05,33.31,20.9975,29.1751,14.7676,45.1278
2002-12-06,33.11,20.65,28.8272,14.5426,45.0503
2002-12-09,31.82,19.7025,27.3958,14.3666,42.9281
2002-12-10,33.25,19.8125,27.4455,14.6404,43.9456
2002-12-11,32.95,19.975,27.9822,15.3544,43.4902
2002-12-12,31.45,19.6725,28.022,15.0707,42.4436
2002-12-13,30.95,19.525,27.1969,14.9338,42.211
2002-12-16,31.26,20.675,28.0319,14.5817,43.8003
2002-12-17,31.0,21.0,27.4455,14.6795,42.8797
2002-12-18,29.51,20.2725,25.8252,14.2101,41.087
2002-12-19,29.5,19.785,25.7456,14.572,40.2924
2002-12-20,29.71,20.0025,26.2924,14.2786,40.7187
2002-12-23,29.3,19.4775,25.4474,14.2786,40.835
2002-12-24,29.3,19.4775,25.4474,14.2786,40.835
2002-12-25,29.3,19.4775,25.4474,14.2786,40.835
2002-12-26,29.3,19.4775,25.4474,14.2786,40.835
2002-12-27,27.97,18.595,24.3242,13.9558,38.7613
2002-12-30,28.92,18.88,24.851,14.572,39.2361
2002-12-31,28.92,18.88,24.851,14.572,39.2361
2003-01-01,28.92,18.88,24.851,14.572,39.2361
2003-01-02,30.3,20.38,27.4355,15.1099,42.9281
2003-01-03,30.0,21.4625,27.6045,15.3348,41.9106
2003-01-06,30.53,21.975,27.9325,14.8947,43.6452
2003-01-07,30.06,22.325,27.5349,15.1588,43.2188
2003-01-08,28.41,21.475,26.2427,14.572,40.4862
2003-01-09,28.51,22.7075,26.4415,14.8165,41.242
2003-01-10,29.1,23.435,27.1572,15.149,40.9804
2003-01-13,29.61,22.925,27.356,14.9925,41.7653
2003-01-14,29.32,23.0575,27.4852,15.0121,42.4145
2003-01-15,28.37,22.6875,27.0876,15.1588,41.9203
2003-01-16,28.6,22.415,28.1313,15.0903,40.4765
2003-01-17,27.89,21.2325,27.4852,14.5622,37.8989
2003-01-20,28.29,21.0,27.6045,14.572,37.7729
2003-01-21,28.48,20.9075,27.1274,14.5622,38.1702
2003-01-22,27.81,21.2125,26.2427,14.2297,37.1333
2003-01-23,26.89,22.06,25.4971,14.0928,38.9454
2003-01-24,26.19,21.07,24.9504,14.083,36.0577
2003-01-27,26.31,20.9625,24.9504,13.8385,34.4685
2003-01-28,26.5,21.35,25.2089,13.7309,34.6914
2003-01-29,27.3,20.9,26.5508,13.8972,35.9026
2003-01-30,26.7,21.505,26.3421,13.6722,36.0965
2003-01-31,27.26,21.65,28.3302,14.1808,36.9686
2003-02-03,27.65,21.9475,28.4793,14.7578,36.4259
2003-02-04,26.77,21.3475,26.7397,14.6209,34.5557
2003-02-05,27.69,21.855,28.0121,14.9534,36.1449
2003-02-06,26.79,21.4,27.5349,14.2003,34.8852
2003-02-07,25.89,21.225,26.362,13.8678,33.7514
2003-02-10,25.79,21.3275,26.7297,14.0928,33.9549
2003-02-11,25.94,21.705,27.5647,14.2884,34.3231
2003-02-12,25.3,21.5975,26.0737,13.6038,33.2475
2003-02-13,24.55,21.375,25.1989,13.4473,33.5867
2003-02-14,25.89,20.775,26.0737,13.9265,35.3891
2003-02-17,26.11,21.3325,25.855,13.9363,35.5635
2003-02-18,25.94,21.82,26.5906,14.0145,37.0655
2003-02-19,25.0,21.1725,26.1333,13.7602,35.36
2003-02-20,24.4,21.3375,26.1134,13.7602,34.9627
2003-02-21,25.63,21.2525,27.4057,13.6918,35.9511
2003-02-24,25.13,21.3875,27.3063,13.4571,35.0305
2003-02-25,25.04,20.4875,26.8888,13.5842,34.0615
2003-02-26,23.7,20.265,25.8948,13.3397,34.3716
2003-02-27,25.2,19.2975,26.7397,13.9167,35.3406
2003-02-28,26.0,19.39,27.0379,14.3959,35.641
2003-03-03,26.35,19.1375,27.1771,14.1906,36.2224
2003-03-04,24.16,18.1,26.4912,13.594,35.9608
2003-03-05,23.92,17.52,25.9544,13.3593,35.9995
2003-03-06,23.2,17.655,24.8411,12.7334,35.079
2003-03-07,23.06,17.65,24.6522,12.9485,34.8367
2003-03-10,22.38,16.9125,23.857,12.6649,33.9161
2003-03-11,21.34,17.21,22.4355,12.039,33.1409
2003-03-12,21.12,17.02,21.5607,11.8336,31.542
2003-03-13,22.77,18.2075,22.2168,11.9803,34.2747
2003-03-14,23.45,19.0025,21.9186,11.7749,35.234
2003-03-17,24.02,19.7375,23.0617,12.7236,36.7166
2003-03-18,25.0,19.875,23.9564,13.4082,38.1799
2003-03-19,26.3,18.95,23.8073,13.8874,39.0326
2003-03-20,26.94,19.6625,23.8073,13.6331,38.8776
2003-03-21,27.82,19.75,24.5528,13.6918,40.8447
2003-03-24,25.63,18.3625,23.4594,13.2517,38.645
2003-03-25,26.6,18.65,24.185,13.2419,40.0695
2003-03-26,26.36,18.25,23.5091,13.2028,39.7013
2003-03-27,26.43,18.8125,23.5588,12.9094,39.5947
2003-03-28,26.35,18.3075,22.7238,12.6649,37.7341
2003-03-31,25.44,17.3625,21.8092,12.792,36.6294
2003-04-01,26.02,17.625,21.859,12.8214,36.6294
2003-04-02,27.6,19.2475,22.5548,12.8312,38.8388
2003-04-03,27.8,19.135,22.4554,12.8312,38.3058
2003-04-04,28.31,18.7225,23.4991,12.8703,39.4105
2003-04-07,30.4,19.9575,24.9405,13.8776,41.9591
2003-04-08,29.0,19.55,24.0558,13.4766,41.6006
2003-04-09,28.66,19.5825,24.026,13.2223,40.1373
2003-04-10,28.75,19.2625,23.2009,13.0072,39.5947
2003-04-11,28.95,20.375,23.4097,13.4571,40.1179
2003-04-14,29.79,21.0825,24.0856,13.369,41.0385
2003-04-15,30.16,21.965,23.9663,14.0341,41.7653
2003-04-16,29.67,22.3125,23.4594,13.9363,41.6975
2003-04-17,30.35,23.525,24.4335,14.4839,42.5599
2003-04-18,30.35,23.525,24.4335,14.4839,42.5599
2003-04-21,30.35,23.525,24.4335,14.4839,42.5599
2003-04-22,30.42,23.375,24.6522,14.8556,43.1026
2003-04-23,30.72,23.1125,25.348,15.3641,42.3855
2003-04-24,29.43,22.4525,24.6522,14.9143,42.2498
2003-04-25,29.06,21.775,22.515,14.6698,41.494
2003-04-28,30.19,22.6,23.1611,15.3055,43.5289
2003-04-29,29.64,22.705,22.1174,15.3641,43.0735
2003-04-30,29.87,22.95,22.7138,15.6771,43.2867
2003-05-01,29.87,22.95,22.7138,15.6771,43.2867
2003-05-02,29.44,24.0,21.8192,15.8042,43.6161
2003-05-05,29.26,24.1475,22.3162,15.6086,43.9359
2003-05-06,28.95,24.2025,23.022,15.8238,44.7208
2003-05-07,28.1,23.755,22.9126,15.6086,43.5483
2003-05-08,28.41,22.8375,22.3659,15.6477,41.9106
2003-05-09,29.7,23.3625,23.1512,15.8336,42.6277
2003-05-12,29.46,22.98,22.6542,15.726,41.5715
2003-05-13,29.13,22.6725,22.0478,15.55,40.8738
2003-05-14,29.06,22.8,22.1174,15.5402,40.4959
2003-05-15,29.19,23.02,21.9385,15.7944,40.9804
2003-05-16,28.69,22.85,22.0677,15.7944,40.7284
2003-05-19,27.08,21.6125,21.024,15.5402,39.0423
2003-05-20,26.31,21.515,20.9246,15.6966,38.4318
2003-05-21,26.49,21.485,21.4713,15.3152,38.2283
2003-05-22,27.13,22.0425,22.1174,15.6477,37.6469
2003-05-23,26.85,21.99,21.4216,15.5793,37.4725
2003-05-26,26.97,21.9925,21.3918,15.3544,37.4919
2003-05-27,27.04,22.4125,21.024,15.638,38.3155
2003-05-28,27.43,23.2075,21.0737,15.7944,38.6062
2003-05-29,27.9,23.2875,21.1134,15.9705,38.0733
2003-05-30,29.37,23.8625,21.6204,15.9705,39.052
2003-06-02,29.37,24.775,22.2665,16.3617,39.9726
2003-06-03,29.31,24.46,22.2665,16.3323,39.5947
2003-06-04,29.66,25.2725,22.7536,17.2321,40.4765
2003-06-05,29.7,24.605,22.2367,17.6037,40.4571
2003-06-06,31.09,26.7725,22.853,18.122,42.0269
2003-06-09,30.48,27.03,22.5747,17.9949,41.116
2003-06-10,30.85,27.9225,22.8629,17.7309,41.6587
2003-06-11,31.39,26.875,23.6582,17.9949,41.3002
2003-06-12,31.42,26.6525,24.1751,17.9949,41.3971
2003-06-13,31.5,27.0,23.8172,17.6624,40.6606
2003-06-16,32.37,27.925,24.5031,17.7504,41.6684
2003-06-17,32.85,28.075,25.1393,17.9949,41.9688
2003-06-18,33.39,26.8,25.6264,18.0927,42.4049
2003-06-19,31.96,26.1625,25.3977,18.0145,42.1238
2003-06-20,32.35,26.0,25.3878,18.0927,42.1529
2003-06-23,31.84,25.775,24.8013,17.7504,41.775
2003-06-24,32.41,26.0775,24.9504,17.7406,41.8719
2003-06-25,32.3,25.67,24.1949,17.7895,41.8234
2003-06-26,33.53,25.675,24.9504,17.9167,42.0075
2003-06-27,33.39,25.85,25.4474,17.9851,41.5715
2003-06-30,33.5,25.675,25.9544,17.8776,41.3971
2003-07-01,32.53,24.7225,25.5965,17.8287,40.0695
2003-07-02,33.67,26.0,26.014,17.9851,41.7653
2003-07-03,34.07,25.7,26.4415,18.3861,42.1432
2003-07-04,34.76,25.475,26.1333,18.4741,42.3661
2003-07-07,35.14,26.75,26.6403,18.6502,44.2848
2003-07-08,35.42,26.535,26.3421,18.6208,45.1569
2003-07-09,34.24,26.7875,26.024,18.836,44.8177
2003-07-10,33.84,26.45,25.1095,18.8751,43.8487
2003-07-11,34.41,26.155,25.9942,19.0218,44.7208
2003-07-14,34.72,26.7125,26.2029,19.1978,45.2732
2003-07-15,34.5,27.155,25.9544,19.1685,45.7383
2003-07-16,34.28,27.19,26.1333,19.0805,46.1259
2003-07-17,33.72,25.4,25.348,18.8262,45.3604
2003-07-18,33.9,25.5,25.4176,19.2663,45.9418
2003-07-21,33.15,24.35,24.8411,19.0218,44.9825
2003-07-22,33.49,24.34,24.7914,18.8653,45.9031
2003-07-23,33.38,24.35,24.8113,18.6795,45.8837
2003-07-24,33.9,24.8475,25.348,19.2174,47.5795
2003-07-25,34.23,24.875,25.6959,19.3543,47.4826
2003-07-28,33.79,25.9,26.0439,19.3543,48.0931
2003-07-29,33.42,25.95,25.6761,19.2859,48.1609
2003-07-30,33.56,25.5275,26.0439,19.589,47.9865
2003-07-31,34.46,26.245,26.5508,20.8702,48.7423
2003-08-01,34.35,25.825,26.6999,21.2516,48.1125
2003-08-04,33.83,25.71,26.3719,20.5377,47.8799
2003-08-05,33.8,25.8,26.4514,20.2736,48.597
2003-08-06,34.05,25.1875,26.2924,20.4301,48.1609
2003-08-07,33.55,24.625,26.0936,20.6355,47.657
2003-08-08,33.33,24.65,26.1631,20.9289,47.9574
2003-08-11,33.32,24.395,25.9842,20.7528,47.9962
2003-08-12,33.72,24.66,26.5011,20.5377,48.4129
2003-08-13,34.51,25.1625,27.2864,21.3592,49.9052
2003-08-14,34.94,24.8225,28.2407,21.6135,51.1261
2003-08-15,34.79,24.5,29.016,22.2491,50.8742
2003-08-18,35.39,24.975,28.8769,21.8482,52.0177
2003-08-19,36.21,25.675,28.6781,22.0242,53.0254
2003-08-20,36.2,25.65,28.8272,22.3469,52.9189
2003-08-21,37.55,26.4,29.9306,23.0413,54.3433
2003-08-22,37.29,26.4875,29.8908,22.8946,54.886
2003-08-25,37.05,26.14,29.3739,22.3958,53.6553
